Granule UR,Producer Granule ID,Start Time,End Time,Online Access URLs,Browse URLs,Cloud Cover,Day/Night,Size
SC:MOD13Q1.005:2085206396,MOD13Q1.A2011097.h13v12.005.2011117175652.hdf,2011-04-07T00:00:00.000000Z,2011-04-22T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.04.07/MOD13Q1.A2011097.h13v12.005.2011117175652.hdf,,1,DAY,"123,585"
SC:MOD13Q1.005:2085528188,MOD13Q1.A2011113.h12v12.005.2011131104616.hdf,2011-04-23T00:00:00.000000Z,2011-05-08T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.04.23/MOD13Q1.A2011113.h12v12.005.2011131104616.hdf,,0,DAY,"245,178"
SC:MOD13Q1.005:2085539346,MOD13Q1.A2011113.h13v12.005.2011132060734.hdf,2011-04-23T00:00:00.000000Z,2011-05-08T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.04.23/MOD13Q1.A2011113.h13v12.005.2011132060734.hdf,,1,DAY,"124,402"
SC:MOD13Q1.005:2085793641,MOD13Q1.A2011129.h12v12.005.2011151170037.hdf,2011-05-09T00:00:00.000000Z,2011-05-24T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.05.09/MOD13Q1.A2011129.h12v12.005.2011151170037.hdf,,2,DAY,"220,629"
SC:MOD13Q1.005:2085817200,MOD13Q1.A2011129.h13v12.005.2011153071302.hdf,2011-05-09T00:00:00.000000Z,2011-05-24T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.05.09/MOD13Q1.A2011129.h13v12.005.2011153071302.hdf,,1,DAY,"119,366"
SC:MOD13Q1.005:2085955028,MOD13Q1.A2011145.h12v12.005.2011162164835.hdf,2011-05-25T00:00:00.000000Z,2011-06-09T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.05.25/MOD13Q1.A2011145.h12v12.005.2011162164835.hdf,,2,DAY,"217,61"
SC:MOD13Q1.005:2085963680,MOD13Q1.A2011145.h13v12.005.2011163125434.hdf,2011-05-25T00:00:00.000000Z,2011-06-09T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.05.25/MOD13Q1.A2011145.h13v12.005.2011163125434.hdf,,1,DAY,"113,016"
SC:MOD13Q1.005:2086325416,MOD13Q1.A2011161.h12v12.005.2011179145800.hdf,2011-06-10T00:00:00.000000Z,2011-06-25T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.06.10/MOD13Q1.A2011161.h12v12.005.2011179145800.hdf,,7,DAY,"212,52"
SC:MOD13Q1.005:2086325618,MOD13Q1.A2011161.h13v12.005.2011179150504.hdf,2011-06-10T00:00:00.000000Z,2011-06-25T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.06.10/MOD13Q1.A2011161.h13v12.005.2011179150504.hdf,,1,DAY,"106,501"
SC:MOD13Q1.005:2086993224,MOD13Q1.A2011177.h13v12.005.2011213123628.hdf,2011-06-26T00:00:00.000000Z,2011-07-11T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.06.26/MOD13Q1.A2011177.h13v12.005.2011213123628.hdf,,1,DAY,"123,182"
SC:MOD13Q1.005:2086993261,MOD13Q1.A2011177.h12v12.005.2011213123939.hdf,2011-06-26T00:00:00.000000Z,2011-07-11T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.06.26/MOD13Q1.A2011177.h12v12.005.2011213123939.hdf,,6,DAY,"230,149"
SC:MOD13Q1.005:2086942680,MOD13Q1.A2011193.h13v12.005.2011210110855.hdf,2011-07-12T00:00:00.000000Z,2011-07-27T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.07.12/MOD13Q1.A2011193.h13v12.005.2011210110855.hdf,,1,DAY,"115,57"
SC:MOD13Q1.005:2086943004,MOD13Q1.A2011193.h12v12.005.2011210111742.hdf,2011-07-12T00:00:00.000000Z,2011-07-27T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.07.12/MOD13Q1.A2011193.h12v12.005.2011210111742.hdf,,7,DAY,"224,708"
SC:MOD13Q1.005:2087365387,MOD13Q1.A2011209.h12v12.005.2011226180018.hdf,2011-07-28T00:00:00.000000Z,2011-08-12T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.07.28/MOD13Q1.A2011209.h12v12.005.2011226180018.hdf,,5,DAY,"214,658"
SC:MOD13Q1.005:2087366577,MOD13Q1.A2011209.h13v12.005.2011226192343.hdf,2011-07-28T00:00:00.000000Z,2011-08-12T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.07.28/MOD13Q1.A2011209.h13v12.005.2011226192343.hdf,,1,DAY,"113,477"
SC:MOD13Q1.005:2087730881,MOD13Q1.A2011225.h12v12.005.2011242114759.hdf,2011-08-13T00:00:00.000000Z,2011-08-28T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.08.13/MOD13Q1.A2011225.h12v12.005.2011242114759.hdf,,5,DAY,"230,572"
SC:MOD13Q1.005:2087732220,MOD13Q1.A2011225.h13v12.005.2011242120605.hdf,2011-08-13T00:00:00.000000Z,2011-08-28T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.08.13/MOD13Q1.A2011225.h13v12.005.2011242120605.hdf,,1,DAY,"113,129"
SC:MOD13Q1.005:2087949690,MOD13Q1.A2011241.h13v12.005.2011258020821.hdf,2011-08-29T00:00:00.000000Z,2011-09-13T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.08.29/MOD13Q1.A2011241.h13v12.005.2011258020821.hdf,,1,DAY,"126,279"
SC:MOD13Q1.005:2087950792,MOD13Q1.A2011241.h12v12.005.2011258022743.hdf,2011-08-29T00:00:00.000000Z,2011-09-13T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.08.29/MOD13Q1.A2011241.h12v12.005.2011258022743.hdf,,3,DAY,"245,877"
SC:MOD13Q1.005:2088627864,MOD13Q1.A2011257.h12v12.005.2011274042031.hdf,2011-09-14T00:00:00.000000Z,2011-09-29T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.09.14/MOD13Q1.A2011257.h12v12.005.2011274042031.hdf,,1,DAY,"232,522"
SC:MOD13Q1.005:2088627941,MOD13Q1.A2011257.h13v12.005.2011274040711.hdf,2011-09-14T00:00:00.000000Z,2011-09-29T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.09.14/MOD13Q1.A2011257.h13v12.005.2011274040711.hdf,,1,DAY,"129,012"
SC:MOD13Q1.005:2088964769,MOD13Q1.A2011273.h12v12.005.2011292204117.hdf,2011-09-30T00:00:00.000000Z,2011-10-15T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.09.30/MOD13Q1.A2011273.h12v12.005.2011292204117.hdf,,1,DAY,"229,267"
SC:MOD13Q1.005:2088964860,MOD13Q1.A2011273.h13v12.005.2011292204157.hdf,2011-09-30T00:00:00.000000Z,2011-10-15T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.09.30/MOD13Q1.A2011273.h13v12.005.2011292204157.hdf,,1,DAY,"112,17"
SC:MOD13Q1.005:2089196165,MOD13Q1.A2011289.h12v12.005.2011307194654.hdf,2011-10-16T00:00:00.000000Z,2011-10-31T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.10.16/MOD13Q1.A2011289.h12v12.005.2011307194654.hdf,,0,DAY,"237,522"
SC:MOD13Q1.005:2089196366,MOD13Q1.A2011289.h13v12.005.2011307200037.hdf,2011-10-16T00:00:00.000000Z,2011-10-31T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.10.16/MOD13Q1.A2011289.h13v12.005.2011307200037.hdf,,0,DAY,"130,066"
SC:MOD13Q1.005:2089733362,MOD13Q1.A2011305.h13v12.005.2011322140959.hdf,2011-11-01T00:00:00.000000Z,2011-11-16T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.11.01/MOD13Q1.A2011305.h13v12.005.2011322140959.hdf,,0,DAY,"129,618"
SC:MOD13Q1.005:2089732045,MOD13Q1.A2011305.h12v12.005.2011322131524.hdf,2011-11-01T00:00:00.000000Z,2011-11-16T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.11.01/MOD13Q1.A2011305.h12v12.005.2011322131524.hdf,,0,DAY,"241,185"
SC:MOD13Q1.005:2090015192,MOD13Q1.A2011321.h13v12.005.2011340200931.hdf,2011-11-17T00:00:00.000000Z,2011-12-02T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.11.17/MOD13Q1.A2011321.h13v12.005.2011340200931.hdf,,0,DAY,"131,56"
SC:MOD13Q1.005:2090013309,MOD13Q1.A2011321.h12v12.005.2011340190715.hdf,2011-11-17T00:00:00.000000Z,2011-12-02T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.11.17/MOD13Q1.A2011321.h12v12.005.2011340190715.hdf,,0,DAY,"240,035"
SC:MOD13Q1.005:2090306743,MOD13Q1.A2011337.h12v12.005.2011354015029.hdf,2011-12-03T00:00:00.000000Z,2011-12-18T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.12.03/MOD13Q1.A2011337.h12v12.005.2011354015029.hdf,,0,DAY,"248,057"
SC:MOD13Q1.005:2090306982,MOD13Q1.A2011337.h13v12.005.2011354015900.hdf,2011-12-03T00:00:00.000000Z,2011-12-18T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.12.03/MOD13Q1.A2011337.h13v12.005.2011354015900.hdf,,0,DAY,"126,9"
SC:MOD13Q1.005:2090585159,MOD13Q1.A2011353.h12v12.005.2012005012728.hdf,2011-12-19T00:00:00.000000Z,2012-01-03T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.12.19/MOD13Q1.A2011353.h12v12.005.2012005012728.hdf,,0,DAY,"250,858"
SC:MOD13Q1.005:2090586124,MOD13Q1.A2011353.h13v12.005.2012005015305.hdf,2011-12-19T00:00:00.000000Z,2012-01-03T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2011.12.19/MOD13Q1.A2011353.h13v12.005.2012005015305.hdf,,0,DAY,"133,597"
SC:MOD13Q1.005:2090745350,MOD13Q1.A2012001.h12v12.005.2012019104242.hdf,2012-01-01T00:00:00.000000Z,2012-01-16T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.01.01/MOD13Q1.A2012001.h12v12.005.2012019104242.hdf,,0,DAY,"249,992"
SC:MOD13Q1.005:2090747181,MOD13Q1.A2012001.h13v12.005.2012019111723.hdf,2012-01-01T00:00:00.000000Z,2012-01-16T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.01.01/MOD13Q1.A2012001.h13v12.005.2012019111723.hdf,,0,DAY,"134,702"
SC:MOD13Q1.005:2091220194,MOD13Q1.A2012017.h12v12.005.2012046173058.hdf,2012-01-17T00:00:00.000000Z,2012-02-01T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.01.17/MOD13Q1.A2012017.h12v12.005.2012046173058.hdf,,0,DAY,"240,612"
SC:MOD13Q1.005:2091220051,MOD13Q1.A2012017.h13v12.005.2012046172043.hdf,2012-01-17T00:00:00.000000Z,2012-02-01T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.01.17/MOD13Q1.A2012017.h13v12.005.2012046172043.hdf,,0,DAY,"128,246"
SC:MOD13Q1.005:2091284814,MOD13Q1.A2012033.h13v12.005.2012050024757.hdf,2012-02-02T00:00:00.000000Z,2012-02-17T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.02.02/MOD13Q1.A2012033.h13v12.005.2012050024757.hdf,,0,DAY,"125,076"
SC:MOD13Q1.005:2091285175,MOD13Q1.A2012033.h12v12.005.2012050025933.hdf,2012-02-02T00:00:00.000000Z,2012-02-17T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.02.02/MOD13Q1.A2012033.h12v12.005.2012050025933.hdf,,0,DAY,"236,774"
SC:MOD13Q1.005:2091560660,MOD13Q1.A2012049.h13v12.005.2012067111004.hdf,2012-02-18T00:00:00.000000Z,2012-03-04T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.02.18/MOD13Q1.A2012049.h13v12.005.2012067111004.hdf,,1,DAY,"120,047"
SC:MOD13Q1.005:2091566628,MOD13Q1.A2012049.h12v12.005.2012067111900.hdf,2012-02-18T00:00:00.000000Z,2012-03-04T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.02.18/MOD13Q1.A2012049.h12v12.005.2012067111900.hdf,,0,DAY,"239,351"
SC:MOD13Q1.005:2091824551,MOD13Q1.A2012065.h13v12.005.2012082114655.hdf,2012-03-05T00:00:00.000000Z,2012-03-20T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.03.05/MOD13Q1.A2012065.h13v12.005.2012082114655.hdf,,0,DAY,"116,521"
SC:MOD13Q1.005:2091824851,MOD13Q1.A2012065.h12v12.005.2012082120219.hdf,2012-03-05T00:00:00.000000Z,2012-03-20T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.03.05/MOD13Q1.A2012065.h12v12.005.2012082120219.hdf,,0,DAY,"238,683"
SC:MOD13Q1.005:2092190991,MOD13Q1.A2012081.h12v12.005.2012107200003.hdf,2012-03-21T00:00:00.000000Z,2012-04-05T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.03.21/MOD13Q1.A2012081.h12v12.005.2012107200003.hdf,,0,DAY,"246,6"
SC:MOD13Q1.005:2092191168,MOD13Q1.A2012081.h13v12.005.2012107201248.hdf,2012-03-21T00:00:00.000000Z,2012-04-05T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.03.21/MOD13Q1.A2012081.h13v12.005.2012107201248.hdf,,0,DAY,"122,401"
SC:MOD13Q1.005:2092289192,MOD13Q1.A2012097.h12v12.005.2012114112121.hdf,2012-04-06T00:00:00.000000Z,2012-04-21T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.04.06/MOD13Q1.A2012097.h12v12.005.2012114112121.hdf,,0,DAY,"234,809"
SC:MOD13Q1.005:2092290177,MOD13Q1.A2012097.h13v12.005.2012114114059.hdf,2012-04-06T00:00:00.000000Z,2012-04-21T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.04.06/MOD13Q1.A2012097.h13v12.005.2012114114059.hdf,,0,DAY,"121,53"
SC:MOD13Q1.005:2092527103,MOD13Q1.A2012113.h13v12.005.2012130043028.hdf,2012-04-22T00:00:00.000000Z,2012-05-07T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.04.22/MOD13Q1.A2012113.h13v12.005.2012130043028.hdf,,1,DAY,"118,057"
SC:MOD13Q1.005:2092527117,MOD13Q1.A2012113.h12v12.005.2012130043157.hdf,2012-04-22T00:00:00.000000Z,2012-05-07T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.04.22/MOD13Q1.A2012113.h12v12.005.2012130043157.hdf,,1,DAY,"217,337"
SC:MOD13Q1.005:2092757527,MOD13Q1.A2012129.h13v12.005.2012146105725.hdf,2012-05-08T00:00:00.000000Z,2012-05-23T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.05.08/MOD13Q1.A2012129.h13v12.005.2012146105725.hdf,,1,DAY,"116,278"
SC:MOD13Q1.005:2092757588,MOD13Q1.A2012129.h12v12.005.2012146105612.hdf,2012-05-08T00:00:00.000000Z,2012-05-23T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.05.08/MOD13Q1.A2012129.h12v12.005.2012146105612.hdf,,2,DAY,"226,729"
SC:MOD13Q1.005:2093035111,MOD13Q1.A2012145.h13v12.005.2012166113436.hdf,2012-05-24T00:00:00.000000Z,2012-06-08T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.05.24/MOD13Q1.A2012145.h13v12.005.2012166113436.hdf,,1,DAY,"121,661"
SC:MOD13Q1.005:2093035460,MOD13Q1.A2012145.h12v12.005.2012166114624.hdf,2012-05-24T00:00:00.000000Z,2012-06-08T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.05.24/MOD13Q1.A2012145.h12v12.005.2012166114624.hdf,,3,DAY,"223,137"
SC:MOD13Q1.005:2093184403,MOD13Q1.A2012161.h12v12.005.2012178062548.hdf,2012-06-09T00:00:00.000000Z,2012-06-24T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.06.09/MOD13Q1.A2012161.h12v12.005.2012178062548.hdf,,6,DAY,"217,583"
SC:MOD13Q1.005:2093184523,MOD13Q1.A2012161.h13v12.005.2012178063417.hdf,2012-06-09T00:00:00.000000Z,2012-06-24T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.06.09/MOD13Q1.A2012161.h13v12.005.2012178063417.hdf,,1,DAY,"113,59"
SC:MOD13Q1.005:2119205272,MOD13Q1.A2012177.h13v12.005.2012209004659.hdf,2012-06-25T00:00:00.000000Z,2012-07-10T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.06.25/MOD13Q1.A2012177.h13v12.005.2012209004659.hdf,,1,DAY,"124,074"
SC:MOD13Q1.005:2119205532,MOD13Q1.A2012177.h12v12.005.2012209005739.hdf,2012-06-25T00:00:00.000000Z,2012-07-10T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.06.25/MOD13Q1.A2012177.h12v12.005.2012209005739.hdf,,5,DAY,"236,66"
SC:MOD13Q1.005:2119243067,MOD13Q1.A2012193.h12v12.005.2012212122549.hdf,2012-07-11T00:00:00.000000Z,2012-07-26T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.07.11/MOD13Q1.A2012193.h12v12.005.2012212122549.hdf,,3,DAY,"245,461"
SC:MOD13Q1.005:2119243072,MOD13Q1.A2012193.h13v12.005.2012212122815.hdf,2012-07-11T00:00:00.000000Z,2012-07-26T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.07.11/MOD13Q1.A2012193.h13v12.005.2012212122815.hdf,,1,DAY,"129,023"
SC:MOD13Q1.005:2119712994,MOD13Q1.A2012209.h12v12.005.2012228191450.hdf,2012-07-27T00:00:00.000000Z,2012-08-11T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.07.27/MOD13Q1.A2012209.h12v12.005.2012228191450.hdf,,3,BOTH,"220,632"
SC:MOD13Q1.005:2119713638,MOD13Q1.A2012209.h13v12.005.2012228193107.hdf,2012-07-27T00:00:00.000000Z,2012-08-11T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.07.27/MOD13Q1.A2012209.h13v12.005.2012228193107.hdf,,1,DAY,"117,566"
SC:MOD13Q1.005:2119929022,MOD13Q1.A2012225.h12v12.005.2012242054848.hdf,2012-08-12T00:00:00.000000Z,2012-08-27T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.08.12/MOD13Q1.A2012225.h12v12.005.2012242054848.hdf,,3,DAY,"220,083"
SC:MOD13Q1.005:2119929835,MOD13Q1.A2012225.h13v12.005.2012242055842.hdf,2012-08-12T00:00:00.000000Z,2012-08-27T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.08.12/MOD13Q1.A2012225.h13v12.005.2012242055842.hdf,,1,DAY,"112,536"
SC:MOD13Q1.005:2120320083,MOD13Q1.A2012241.h12v12.005.2012258031810.hdf,2012-08-28T00:00:00.000000Z,2012-09-12T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.08.28/MOD13Q1.A2012241.h12v12.005.2012258031810.hdf,,1,DAY,"226,701"
SC:MOD13Q1.005:2120321857,MOD13Q1.A2012241.h13v12.005.2012258034625.hdf,2012-08-28T00:00:00.000000Z,2012-09-12T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.08.28/MOD13Q1.A2012241.h13v12.005.2012258034625.hdf,,0,DAY,"119,659"
SC:MOD13Q1.005:2120550570,MOD13Q1.A2012257.h13v12.005.2012275110243.hdf,2012-09-13T00:00:00.000000Z,2012-09-28T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.09.13/MOD13Q1.A2012257.h13v12.005.2012275110243.hdf,,0,DAY,"126,318"
SC:MOD13Q1.005:2120551262,MOD13Q1.A2012257.h12v12.005.2012275110419.hdf,2012-09-13T00:00:00.000000Z,2012-09-28T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.09.13/MOD13Q1.A2012257.h12v12.005.2012275110419.hdf,,1,DAY,"238,844"
SC:MOD13Q1.005:2121056856,MOD13Q1.A2012273.h13v12.005.2012299102423.hdf,2012-09-29T00:00:00.000000Z,2012-10-14T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.09.29/MOD13Q1.A2012273.h13v12.005.2012299102423.hdf,,1,DAY,"115,863"
SC:MOD13Q1.005:2121056877,MOD13Q1.A2012273.h12v12.005.2012299103132.hdf,2012-09-29T00:00:00.000000Z,2012-10-14T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.09.29/MOD13Q1.A2012273.h12v12.005.2012299103132.hdf,,1,DAY,"229,418"
SC:MOD13Q1.005:2121234902,MOD13Q1.A2012289.h13v12.005.2012311100926.hdf,2012-10-15T00:00:00.000000Z,2012-10-30T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.10.15/MOD13Q1.A2012289.h13v12.005.2012311100926.hdf,,1,DAY,"120,637"
SC:MOD13Q1.005:2121234944,MOD13Q1.A2012289.h12v12.005.2012311101741.hdf,2012-10-15T00:00:00.000000Z,2012-10-30T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.10.15/MOD13Q1.A2012289.h12v12.005.2012311101741.hdf,,1,DAY,"235,041"
SC:MOD13Q1.005:2121376049,MOD13Q1.A2012305.h12v12.005.2012322041254.hdf,2012-10-31T00:00:00.000000Z,2012-11-15T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.10.31/MOD13Q1.A2012305.h12v12.005.2012322041254.hdf,,0,DAY,"247,201"
SC:MOD13Q1.005:2121379475,MOD13Q1.A2012305.h13v12.005.2012322054030.hdf,2012-10-31T00:00:00.000000Z,2012-11-15T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.10.31/MOD13Q1.A2012305.h13v12.005.2012322054030.hdf,,0,DAY,"129,431"
SC:MOD13Q1.005:2121590716,MOD13Q1.A2012321.h13v12.005.2012339030544.hdf,2012-11-16T00:00:00.000000Z,2012-12-01T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.11.16/MOD13Q1.A2012321.h13v12.005.2012339030544.hdf,,0,DAY,"129,955"
SC:MOD13Q1.005:2121590874,MOD13Q1.A2012321.h12v12.005.2012339031134.hdf,2012-11-16T00:00:00.000000Z,2012-12-01T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.11.16/MOD13Q1.A2012321.h12v12.005.2012339031134.hdf,,0,DAY,"240,909"
SC:MOD13Q1.005:2121838502,MOD13Q1.A2012337.h13v12.005.2012355101851.hdf,2012-12-02T00:00:00.000000Z,2012-12-17T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.12.02/MOD13Q1.A2012337.h13v12.005.2012355101851.hdf,,0,DAY,"125,567"
SC:MOD13Q1.005:2121838811,MOD13Q1.A2012337.h12v12.005.2012355112403.hdf,2012-12-02T00:00:00.000000Z,2012-12-17T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.12.02/MOD13Q1.A2012337.h12v12.005.2012355112403.hdf,,0,DAY,"238,976"
SC:MOD13Q1.005:2122038009,MOD13Q1.A2012353.h13v12.005.2013009143336.hdf,2012-12-18T00:00:00.000000Z,2013-01-02T23:59:59.000000Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD13Q1.005/2012.12.18/MOD13Q1.A2012353.h13v12.005.2013009143336.hdf,,0,DAY,"124,832"
