X,Y,field_1,id,id,a_registro,p_modal,p_fecha,p_id,tipo,top,bottom,a_humedad,a_s,a_t,a_ph_pasta,a_ph_h2o,a_ph_kcl,a_resistencia_pasta,a_base_ca,a_base_mg,a_base_k,a_base_na,a_mo_c,a_mo_n,a_mo_cn,a_arcilla,a_limo_2_20,a_limo_2_50,a_arena_muy_fina,a_arena_fina,a_arena_media,a_arena_gruesa,a_arena_muy_gruesa,a_ca_co3,a_conductividad,a_h,a_saturacion_t,a_saturacion_s_h,a_profundidad_muestra,barnices,co3,color_humedo_hvc,color_seco_hvc,concreciones,estructura_tipo,estructura_clase,estructura_grado,formaciones_especiales,humedad,limite_tipo,moteados,p_profundidad_napa,p_cobertura_vegetal,p_vegetacion_o_cultivos,p_u_mosaico,p_humedad_clase,p_erosion_clase,p_erosion_subclase,p_sales,p_uso_de_la_tierra,p_relieve,p_permeabilidad,p_escurrimiento,p_pendiente,p_anegamiento,p_drenaje,p_posicion,ph,raices,p_serie_nombre,p_serie_simbolo,p_grupo,p_observaciones
-60.419104050281938,-33.449250867386802,263,408,537,5302,false,1967-11-21,10/1033 C,Ap,0,8,26.8,18.6,21.8,5.6,5.8,5.3,2939,12.3,3.1,3.1,0.1,1.16,128,9,31,25.3,62,6.2,0.8,0,0,0,0,NA,5,85,43,0 - 8,,,10YR 3/3,10YR 6/2,,bloques subangulares,medios,moderado,,seco,abrupto,,NA,NA,Maíz,3360-27-1,,moderada,,,agrícola,normal,lenta,medio,0 - 1%,clase 5,,media loma alta,6,3,Peyrano,Py,,
-60.419104050281938,-33.449250867386802,259,408,538,5303,false,1967-11-21,10/1033 C,B1,8,17,27,16.5,20.7,5.2,5.4,5,1469,10.9,2.8,2.7,0.1,1.28,147,9,30.5,22.2,62.5,6,1,0,0,0,0,NA,5.4,80,50.5,8 - 17,+,,10YR 3/4,,,bloques subangulares,medios,moderado,,fresco,claro,,NA,NA,Maíz,3360-27-1,,moderada,,,agrícola,normal,lenta,medio,0 - 1%,clase 5,,media loma alta,6,3,Peyrano,Py,,
-60.419104050281938,-33.449250867386802,261,408,539,5304,false,1967-11-21,10/1033 C,B21,17,50,40.2,28.8,32.1,6.3,6.6,5.7,1882,19.3,5.3,4.1,0.1,0.6,89,7,41.1,22.1,54.4,4.1,0.4,0,0,0,0,NA,2,90,73.5,17 - 50,+++ (7.5YR 3/2),,7.5YR 3/2,,,prismas,gruesos,fuerte,"Slck comunes, medios",fresco a húmedo,claro,,NA,NA,Maíz,3360-27-1,,moderada,,,agrícola,normal,lenta,medio,0 - 1%,clase 5,,media loma alta,6.5,2,Peyrano,Py,,
-60.419104050281938,-33.449250867386802,260,408,540,5305,false,1967-11-21,10/1033 C,B22,50,79,32.6,25.7,28.2,6.6,7,6,2020,16.9,4.9,3.7,0.2,0.36,54,7,24,35,71.1,4.5,0.4,0,0,0,0,NA,2,91,50.5,50 - 79,+++ (7.5YR 3/2),,7.5YR 4/2,,,prismas,medios,moderado,,fresco a húmedo,claro,,NA,NA,Maíz,3360-27-1,,moderada,,,agrícola,normal,lenta,medio,0 - 1%,clase 5,,media loma alta,6.5,1,Peyrano,Py,,
-60.419104050281938,-33.449250867386802,264,408,541,5306,false,1967-11-21,10/1033 C,B3,79,140,32.8,26.9,29.7,6.4,6.7,5.6,2020,19,5,2.7,0.2,0.18,29,6,28.7,29.2,67.7,3.2,0.4,0,0,0,0,NA,1.5,91,51.5,79 - 140,++,,7.5YR 4/4,,,prismas,medios,débil,,fresco,abrupto,,NA,NA,Maíz,3360-27-1,,moderada,,,agrícola,normal,lenta,medio,0 - 1%,clase 5,,media loma alta,6.5,vestigios,Peyrano,Py,,
-60.419104050281938,-33.449250867386802,262,408,542,5307,false,1967-11-21,10/1033 C,Cca,140,160,30.3,NA,25.8,7.6,8.1,7.1,1882,NA,NA,1.7,0.2,0.12,22,5,24.1,29.1,72.7,2.9,0.3,0,0,0,12,NA,NA,NA,49,140 +,,+++ masa,7.5YR 5/4,,Ca ++,masiva,,,,húmedo,,,NA,NA,Maíz,3360-27-1,,moderada,,,agrícola,normal,lenta,medio,0 - 1%,clase 5,,media loma alta,8.4,,Peyrano,Py,,
-60.289622231130295,-33.438997200315647,235,392,431,5314,false,1967-11-22,10/1035 C,Ap,0,15,26.5,15.2,20.4,5.3,5.3,5,2444,10,3.6,1.5,0.1,1.45,161,9,22.7,29.2,72.5,4.1,0.7,0,0,0,0,NA,6.4,75,45.5,0 - 15,,,10YR 3/2,10YR 5/2,,bloques subangulares,medios,moderado,,fresco,abrupto,,NA,NA,Rastrojo de trigo,3360-27-1,no uniforme,,,,agrícola,normal,muy lenta,lento,0 - 1%,clase 4,,loma,5.5,3,Ramallo,Ra,,
-60.289622231130295,-33.438997200315647,229,392,432,5315,false,1967-11-22,10/1035 C,A1,15,31,28.3,17.1,21.9,5.3,5.3,5,3595,13,2.5,1.5,0.1,1.38,158,9,26.7,35.5,68.9,3.6,0.8,0,0,0,0,NA,5,78,49.5,15 - 31,,,10YR 2/2,,,bloques subangulares,medios,moderado,,fresco,claro,,NA,NA,Rastrojo de trigo,3360-27-1,no uniforme,,,,agrícola,normal,muy lenta,lento,0 - 1%,clase 4,,loma,5.5,3,Ramallo,Ra,,
-60.289622231130295,-33.438997200315647,234,392,433,5316,false,1967-11-22,10/1035 C,B1,31,43,28.7,16.4,21,5.5,5.6,5,4379,12.9,2.3,1.1,0.1,0.78,95,8,28.7,33.3,66.2,4.5,0.6,0,0,0,0,NA,4,78,50,31 - 43,+,,10YR 3/4,,,bloques subangulares,medios,moderado,ligeramente poroso,fresco,claro,"Fe +  finos, débiles",NA,NA,Rastrojo de trigo,3360-27-1,no uniforme,,,,agrícola,normal,muy lenta,lento,0 - 1%,clase 4,,loma,5.5,2,Ramallo,Ra,,
-60.289622231130295,-33.438997200315647,231,392,434,5317,false,1967-11-22,10/1035 C,B21,43,80,43.3,29.7,34,5.6,6,5.1,1917,21.9,5.7,2,0.1,0.56,66,8,49.8,19.3,45.8,3.7,0.7,0,0,0,0,NA,5.6,87,80.5,43 - 80,"Slck +++  medios, gruesos",,7.5YR 3/2,,,prismas,gruesos,fuerte,Clhm +++; chorreaduras de mat. orgánica por grietas,húmedo,claro,"Fe +  finos, débiles",NA,NA,Rastrojo de trigo,3360-27-1,no uniforme,,,,agrícola,normal,muy lenta,lento,0 - 1%,clase 4,,loma,5.5,1,Ramallo,Ra,,
-60.289622231130295,-33.438997200315647,232,392,435,5318,false,1967-11-22,10/1035 C,B22,80,108,35.4,26.4,29.6,6.1,6.2,5.2,2151,18.8,5.6,1.8,0.2,0.28,0.05,6,43.1,21.8,50.8,5.5,0.6,0,0,0,0,NA,4.3,89,62,80 - 108,+++ (7.5YR 3/2),,7.5YR 4/2,,,prismas,medios,moderado,"Clhm ++; chorreaduras de mat. orgánica ++; Slck escasos, medios",fresco,claro,,NA,NA,Rastrojo de trigo,3360-27-1,no uniforme,,,,agrícola,normal,muy lenta,lento,0 - 1%,clase 4,,loma,6,1,Ramallo,Ra,,
-60.289622231130295,-33.438997200315647,233,392,436,5319,false,1967-11-22,10/1035 C,B3,108,185,32.1,23.7,27,6.1,6.3,5.3,2194,18.2,3.8,1.5,0.2,0.2,35,6,32.1,29,60.6,6.5,0.8,0,0,0,0,NA,2.7,88,51,108 - 185,,,7.5YR 4/4,,,prismas,finos,débil,Clhm ++; chorreaduras de mat. orgánica escasas,fresco,gradual,,NA,NA,Rastrojo de trigo,3360-27-1,no uniforme,,,,agrícola,normal,muy lenta,lento,0 - 1%,clase 4,,loma,6,vestigios,Ramallo,Ra,,
-60.289622231130295,-33.438997200315647,230,392,437,5320,false,1967-11-22,10/1035 C,C,185,205,31.3,25.4,27.6,6.1,6.3,5.3,2194,20,3.6,1.6,0.2,0.15,28,5,27.1,29.2,65.5,6.1,1.3,0,0,0,0,NA,2.1,92,52,185 +,,,7.5YR 4/4,,,masiva,,,,fresco a húmedo,,,NA,NA,Rastrojo de trigo,3360-27-1,no uniforme,,,,agrícola,normal,muy lenta,lento,0 - 1%,clase 4,,loma,6.8,,Ramallo,Ra,,
-60.456962149805669,-33.387685026610121,238,396,460,5321,false,1967-11-22,10/1036 C,A,0,23,26.5,14.3,19.3,5.2,5.3,4.9,3950,11.1,1.7,1.4,0.1,1.29,131,10,23.4,29.5,72.7,3.5,0.4,0,0,0,0,NA,5.9,74,45.5,0 - 23,,,10YR 3/2,10YR 5/2,,bloques subangulares,medios,moderado,,seco,claro,,NA,100,"Pastura, alfalfa, cebadilla y trébol",3360-27-1,uniforme,ligera,hídrica,,ganadero,normal,lenta,medio,0 - 1%,,,media loma alta,5.7,3,Ramallo,Ra,,Las raíces de la alfalfa penetran bien por las grietas hasta el B3.
-60.456962149805669,-33.387685026610121,240,396,461,5322,false,1967-11-22,10/1036 C,B1,23,33,27.3,15.2,19.6,5.3,5.5,4.8,3818,11,3,1.1,0.1,0.71,91,8,33.7,30.1,62.3,3.4,0.6,0,0,0,0,NA,3.5,78,51,23 - 33,+,,10YR 3/3,10YR 4.5/2,,bloques subangulares,medios,moderado,ligeramente poroso,fresco,claro,"Fe comunes, finos precisos",NA,100,"Pastura, alfalfa, cebadilla y trébol",3360-27-1,uniforme,ligera,hídrica,,ganadero,normal,lenta,medio,0 - 1%,,,media loma alta,6,2,Ramallo,Ra,,Las raíces de la alfalfa penetran bien por las grietas hasta el B3.
-60.456962149805669,-33.387685026610121,239,396,462,5323,false,1967-11-22,10/1036 C,B21,33,78,43,29.3,34.4,5.9,6.1,5.1,1975,21.4,5.9,1.7,0.3,0.56,0.07,8,52,20.9,45.8,1.9,0.3,0,0,0,0,NA,4.8,85,81,33 - 78,+++ (7.5YR 3/2),,7.5YR 3/2,,,prismas,gruesos,fuerte,"Slck comunes, medios",fresco,gradual,"Fe +  finos, débiles",NA,100,"Pastura, alfalfa, cebadilla y trébol",3360-27-1,uniforme,ligera,hídrica,,ganadero,normal,lenta,medio,0 - 1%,,,media loma alta,6,1,Ramallo,Ra,,Las raíces de la alfalfa penetran bien por las grietas hasta el B3.
-60.456962149805669,-33.387685026610121,236,396,463,5324,false,1967-11-22,10/1036 C,B22,78,100,37.2,29.3,32.1,6.2,6.6,5.6,1931,19.5,7.5,2,0.3,0.3,52,6,43.4,19.7,53.4,2.8,0.4,0,0,0,0,NA,2.6,91,65,78 - 100,+++ (7.5YR 3/2),,7.5YR 4/2,,,prismas,medios,fuerte,,fresco,gradual,,NA,100,"Pastura, alfalfa, cebadilla y trébol",3360-27-1,uniforme,ligera,hídrica,,ganadero,normal,lenta,medio,0 - 1%,,,media loma alta,6,1,Ramallo,Ra,,Las raíces de la alfalfa penetran bien por las grietas hasta el B3.
-60.456962149805669,-33.387685026610121,241,396,464,5325,false,1967-11-22,10/1036 C,B3,100,180,32.2,27.2,29.8,6.3,6.7,5.5,1975,17.8,7,2.1,0.3,0.2,35,6,24.6,33.1,71.2,3.8,0.4,0,0,0,0,NA,2.1,91,47.5,100 - 180,++,,7.5YR 4/4,,,prismas,finos,débil,,fresco,,,NA,100,"Pastura, alfalfa, cebadilla y trébol",3360-27-1,uniforme,ligera,hídrica,,ganadero,normal,lenta,medio,0 - 1%,,,media loma alta,6.5,,Ramallo,Ra,,Las raíces de la alfalfa penetran bien por las grietas hasta el B3.
-60.456962149805669,-33.387685026610121,237,396,465,5326,false,1967-11-22,10/1036 C,C,180,200,30.2,26.2,28.7,6.6,6.8,5.9,1141,17.5,6,2.4,0.3,0.1,NA,NA,19.6,35.2,76,3.9,0.5,0,0,0,0,NA,1.6,91,43,180 +,,,7.5YR 5/4,,,masiva,,,,fresco,,,NA,100,"Pastura, alfalfa, cebadilla y trébol",3360-27-1,uniforme,ligera,hídrica,,ganadero,normal,lenta,medio,0 - 1%,,,media loma alta,7,,Ramallo,Ra,,Las raíces de la alfalfa penetran bien por las grietas hasta el B3.
-59.611108009731424,-34.222222660817437,924,550,1414,230,false,1965-10-05,10/148 C,A11,0,16,NA,18.2,22.2,5.6,6.3,5.4,NA,12.6,3.1,2.2,0.3,2.3,224,10,26.1,19.3,58.2,7.2,0.4,0,0,0,0,0.26,8.1,82,NA,0 - 16,,,10YR 2/2,,,bloques subangulares,medios,moderado,larvas o coleópteros,,claro,,NA,100,Pradera natural o mejorada,3560-4-4,no uniforme,ligera,hídrica,clase 0,ganadero,normal,moderada,medio,0 - 1%,clase 5,,media loma alta,6,3,Capitán Sarmiento,Sm,Brunizem - Argiudol típico,"B21: Chorreaduras de materia orgánica.
B22: Clayskins en planos horizontales (arcilloso con tendencia a arcillo-limoso)"
-59.611108009731424,-34.222222660817437,930,550,1415,231,false,1965-10-05,10/148 C,A12,16,28,NA,21.2,22.9,5.6,6.5,5.4,NA,13.9,5.7,1.3,0.3,1.7,159,11,28.6,30.4,54.5,7.9,0.4,0,0,0,0,0.26,7.2,92,NA,16 - 28,,,10YR 2/2,,,bloques subangulares,medios,débil,larvas o coleópteros,,claro,,NA,100,Pradera natural o mejorada,3560-4-4,no uniforme,ligera,hídrica,clase 0,ganadero,normal,moderada,medio,0 - 1%,clase 5,,media loma alta,5.8,3,Capitán Sarmiento,Sm,Brunizem - Argiudol típico,"B21: Chorreaduras de materia orgánica.
B22: Clayskins en planos horizontales (arcilloso con tendencia a arcillo-limoso)"
-59.611108009731424,-34.222222660817437,926,550,1416,232,false,1965-10-05,10/148 C,B1,28,38,NA,22.3,26.7,5.7,6.8,5.2,NA,15.7,5,1.2,0.4,0.95,106,9,36.2,26.3,52.5,6.4,0.3,0,0,0,0,0.26,8.3,83,NA,28 - 38,,,10YR 3/2,,,bloques subangulares,medios,débil,poroso,,abrupto,Mat.org. manchas,NA,100,Pradera natural o mejorada,3560-4-4,no uniforme,ligera,hídrica,clase 0,ganadero,normal,moderada,medio,0 - 1%,clase 5,,media loma alta,6,3,Capitán Sarmiento,Sm,Brunizem - Argiudol típico,"B21: Chorreaduras de materia orgánica.
B22: Clayskins en planos horizontales (arcilloso con tendencia a arcillo-limoso)"
-59.611108009731424,-34.222222660817437,927,550,1417,233,false,1965-10-05,10/148 C,B21t,38,56,NA,37.4,40.7,5.5,6.8,5,NA,23.8,10.8,2,0.8,0.75,84,9,60.2,18,31.9,5.1,0.2,0,0,0,0,0.26,12.6,92,NA,45 - 55,Clsk +++,,7.5YR 3.2,,,prismas,gruesos,,larvas; raíces en grietas,,gradual,Mat.org. manchas+++,NA,100,Pradera natural o mejorada,3560-4-4,no uniforme,ligera,hídrica,clase 0,ganadero,normal,moderada,medio,0 - 1%,clase 5,,media loma alta,6,2,Capitán Sarmiento,Sm,Brunizem - Argiudol típico,"B21: Chorreaduras de materia orgánica.
B22: Clayskins en planos horizontales (arcilloso con tendencia a arcillo-limoso)"
-59.611108009731424,-34.222222660817437,928,550,1418,234,false,1965-10-05,10/148 C,B22t,56,97,NA,31.6,34.3,5.6,7,5,NA,20.4,8.7,1.9,0.6,0.4,51,8,42.3,26.6,45.4,7.3,0.4,0,0,0,0,0.26,9.7,92,NA,70 - 90,Clsk ++,,,,,prismas,gruesos,,,,gradual,Mat.org. +,NA,100,Pradera natural o mejorada,3560-4-4,no uniforme,ligera,hídrica,clase 0,ganadero,normal,moderada,medio,0 - 1%,clase 5,,media loma alta,6,1,Capitán Sarmiento,Sm,Brunizem - Argiudol típico,"B21: Chorreaduras de materia orgánica.
B22: Clayskins en planos horizontales (arcilloso con tendencia a arcillo-limoso)"
-59.611108009731424,-34.222222660817437,925,550,1425,235,false,1965-10-05,10/148 C,B3,97,180,NA,30.43,30.7,5.6,6.9,5,NA,20.7,7.2,1.9,0.6,0.2,26,8,38.5,27.8,50.7,5.4,0.6,0,0,0,0,0.44,8.4,99,NA,150 - 160,Clsk +,,,,,bloques subangulares,medios,débil,poros abundantes,,difuso,algunas manchas,NA,100,Pradera natural o mejorada,3560-4-4,no uniforme,ligera,hídrica,clase 0,ganadero,normal,moderada,medio,0 - 1%,clase 5,,media loma alta,5.8,1,Capitán Sarmiento,Sm,Brunizem - Argiudol típico,"B21: Chorreaduras de materia orgánica.
B22: Clayskins en planos horizontales (arcilloso con tendencia a arcillo-limoso)"
-59.611108009731424,-34.222222660817437,923,550,1426,236,false,1965-10-05,10/148 C,C1,180,225,NA,34.9,32.5,6.8,7.9,5.9,NA,24.2,7.7,2.2,0.8,0.15,24,6,30.2,25.1,51.1,10.7,2.1,0,0,0,0,0.26,7.9,100,NA,160 - 220,,,,,,masiva,,,,,,,NA,100,Pradera natural o mejorada,3560-4-4,no uniforme,ligera,hídrica,clase 0,ganadero,normal,moderada,medio,0 - 1%,clase 5,,media loma alta,6.2,,Capitán Sarmiento,Sm,Brunizem - Argiudol típico,"B21: Chorreaduras de materia orgánica.
B22: Clayskins en planos horizontales (arcilloso con tendencia a arcillo-limoso)"
-59.611108009731424,-34.222222660817437,929,550,1427,237,false,1965-10-05,10/148 C,C2ca,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,++,,,,masiva,,,,,,,NA,100,Pradera natural o mejorada,3560-4-4,no uniforme,ligera,hídrica,clase 0,ganadero,normal,moderada,medio,0 - 1%,clase 5,,media loma alta,NA,,Capitán Sarmiento,Sm,Brunizem - Argiudol típico,"B21: Chorreaduras de materia orgánica.
B22: Clayskins en planos horizontales (arcilloso con tendencia a arcillo-limoso)"
-59.620833686424604,-34.252086995051847,950,555,1458,324,false,1965-10-06,10/149 C,A1,0,22,28.8,18.9,23,5.9,6,5.2,2189,13.7,2.9,2,0.3,2.44,0.24,10,25.5,33.2,61.7,12.3,0.5,0,0,0,0,0.2,8.6,82,69,5 - 20,,,10YR 2/2,10YR 4/2,,granular,finos,,lombrices,,claro,,NA,100,Pradera natural,3560-4-4,no uniforme,ligera,hídrica,clase 0,ganadero,normal,moderada,medio,0 - 1%,clase 5,,media loma alta,6,3,Capitán Sarmiento,Sm,Brunizem,"A3 poroso, lixiviado. 
Color matriz del B21 7.5YR 4/2"
-59.620833686424604,-34.252086995051847,951,555,1459,325,false,1965-10-06,10/149 C,A3,22,36,26.8,15.5,20.6,6.1,6.5,5.1,3726,9.7,4.1,1.5,0.2,0.7,69,10,29.1,33.1,61.7,6.5,2.7,0,0,0,0,0.2,5.4,76,74,25 - 35,,,10YR 3/3,10YR 4/2,,bloques subangulares,medios,,muchos poros; lombrices,,claro,,NA,100,Pradera natural,3560-4-4,no uniforme,ligera,hídrica,clase 0,ganadero,normal,moderada,medio,0 - 1%,clase 5,,media loma alta,6,3,Capitán Sarmiento,Sm,Brunizem,"A3 poroso, lixiviado. 
Color matriz del B21 7.5YR 4/2"
-59.620833686424604,-34.252086995051847,946,555,1460,326,false,1965-10-06,10/149 C,B1,36,55,28.6,19,22.4,5.9,6.4,5.4,2696,13.6,3.5,1.6,0.3,0.42,42,10,39.2,24.6,54.2,6.3,0.3,0,0,0,0,0.2,6.4,85,75,40 - 50,Clsk +,,10YR 3/2.5,10YR 4/3,,prismas,medios,débil,,,abrupto,Mat.org.+,NA,100,Pradera natural,3560-4-4,no uniforme,ligera,hídrica,clase 0,ganadero,normal,moderada,medio,0 - 1%,clase 5,,media loma alta,6,2,Capitán Sarmiento,Sm,Brunizem,"A3 poroso, lixiviado. 
Color matriz del B21 7.5YR 4/2"
-59.620833686424604,-34.252086995051847,945,555,1461,327,false,1965-10-06,10/149 C,B21,55,83,35.8,24.8,31.3,5.7,6.5,4.9,1984,15,7.3,2.1,0.4,0.38,42,9,44.9,25,49.1,5.7,0.3,0,0,0,0,0.2,8.1,80,76,60 - 75,Clsk+++ (7.5YR 3/2),,7.5YR 4/2,7.5YR 4/2,,prismas,medios,moderado,,,gradual,Mat.org.++,NA,100,Pradera natural,3560-4-4,no uniforme,ligera,hídrica,clase 0,ganadero,normal,moderada,medio,0 - 1%,clase 5,,media loma alta,6,2,Capitán Sarmiento,Sm,Brunizem,"A3 poroso, lixiviado. 
Color matriz del B21 7.5YR 4/2"
-59.620833686424604,-34.252086995051847,949,555,1462,328,false,1965-10-06,10/149 C,B22,83,120,32.7,24.4,27.3,5.9,6.7,4.9,2480,16.5,5.6,1.9,0.4,0.26,NA,NA,37.2,27.1,55.7,6.7,0.4,0,0,0,0,0.2,6.6,89,79,95 - 110,Clsk+++ (7.5YR 3/2),,7.5YR 4.5/4,7.5YR 5/4,,prismas,gruesos,moderado,grietas,,gradual,Mat.org.++ chorreaduras,NA,100,Pradera natural,3560-4-4,no uniforme,ligera,hídrica,clase 0,ganadero,normal,moderada,medio,0 - 1%,clase 5,,media loma alta,6,1,Capitán Sarmiento,Sm,Brunizem,"A3 poroso, lixiviado. 
Color matriz del B21 7.5YR 4/2"
-59.620833686424604,-34.252086995051847,948,555,1463,329,false,1965-10-06,10/149 C,B3,120,185,32.5,29,29.5,5.7,6.6,4.9,1714,17.9,8.6,2,0.5,0.14,NA,NA,31.1,31,61.9,6.2,0.8,0,0,0,0,0.2,5.9,98,83,140 - 160,Clsk +,,7.5YR 4/4,7.5YR 6/4,,bloques subangulares,medios,débil,poros,,difuso,Mat.org.+ chorreaduras,NA,100,Pradera natural,3560-4-4,no uniforme,ligera,hídrica,clase 0,ganadero,normal,moderada,medio,0 - 1%,clase 5,,media loma alta,6,1,Capitán Sarmiento,Sm,Brunizem,"A3 poroso, lixiviado. 
Color matriz del B21 7.5YR 4/2"
-59.620833686424604,-34.252086995051847,947,555,1464,330,false,1965-10-06,10/149 C,C,185,NA,28,31.1,31.1,6.1,6.7,5.3,2082,21.4,7,2.3,0.4,0.12,NA,NA,19.1,31.4,65.4,9.6,5.9,0,0,0,0,0.2,5,100,86,220 - 280,,,7.5YR 5/4,7.5YR &74,,masiva,,,,,,,NA,100,Pradera natural,3560-4-4,no uniforme,ligera,hídrica,clase 0,ganadero,normal,moderada,medio,0 - 1%,clase 5,,media loma alta,6,,Capitán Sarmiento,Sm,Brunizem,"A3 poroso, lixiviado. 
Color matriz del B21 7.5YR 4/2"
-59.731525347464832,-34.218303847731292,952,556,1480,266,false,1965-10-06,10/150 C,A11,0,18,29,19,23,5.7,6.5,5.4,NA,12.6,4.5,1.7,0.2,2.39,237,10,25.3,27.6,56.5,15.8,0.2,0,0,0,0,0.25,8.3,83,NA,0-18,,,10YR 2/2,10YR 4/2,,bloques subangulares,finos,débil,,,claro,,NA,100,Pradera natural,3560-4-4,,ligera,hídrica,clase 0,ganadero,normal,moderada,medio,0 - 1%,clase 4,,loma,6,3,Capitán Sarmiento,Sm,Argiudol típico,"En la base B3 se encuentran concreciones cementados de Fe +++
Las arcillas exploran el interior de los prismas del B3; se observan nódulos arenosos."
-59.731525347464832,-34.218303847731292,954,556,1481,267,false,1965-10-06,10/150 C,A12,18,26,28,18.2,21.5,5.7,6.4,5.3,NA,11.8,5,1.2,0.2,1.88,187,10,27.6,28.3,54.4,14.9,0.2,0,0,0,0,0.25,8.6,85,NA,18-26,,,10YR 2/1,,,bloques subangulares,finos,débil,,,claro,,NA,100,Pradera natural,3560-4-4,,ligera,hídrica,clase 0,ganadero,normal,moderada,medio,0 - 1%,clase 4,,loma,6,3,Capitán Sarmiento,Sm,Argiudol típico,"En la base B3 se encuentran concreciones cementados de Fe +++
Las arcillas exploran el interior de los prismas del B3; se observan nódulos arenosos."
-59.731525347464832,-34.218303847731292,957,556,1482,268,false,1965-10-06,10/150 C,A3/B1,26,35,27.8,19.6,20.9,5.5,6.5,5.1,NA,11.8,6,0.8,0.4,1.24,117,11,31,25.7,49.2,16.5,0.3,0,0,0,0,0.25,7.6,94,NA,26-35,Clsk,,10YR 3/2,,,bloques subangulares,finos,débil,,,abrupto,,NA,100,Pradera natural,3560-4-4,,ligera,hídrica,clase 0,ganadero,normal,moderada,medio,0 - 1%,clase 4,,loma,6,2,Capitán Sarmiento,Sm,Argiudol típico,"En la base B3 se encuentran concreciones cementados de Fe +++
Las arcillas exploran el interior de los prismas del B3; se observan nódulos arenosos."
-59.731525347464832,-34.218303847731292,953,556,1483,269,false,1965-10-06,10/150 C,B21,35,75,39.4,27.4,33.1,5.5,6.5,4.9,NA,18.1,7.4,1.4,0.5,0.52,49,10,47.5,22.9,36.6,12.5,NA,0,0,0,0,0.25,10.3,83,NA,50-65,Clsk+++ 7.5YR 3/2,,,,,prismas,medios,moderado,,,gradual,M.O. +++,NA,100,Pradera natural,3560-4-4,,ligera,hídrica,clase 0,ganadero,normal,moderada,medio,0 - 1%,clase 4,,loma,6,2,Capitán Sarmiento,Sm,Argiudol típico,"En la base B3 se encuentran concreciones cementados de Fe +++
Las arcillas exploran el interior de los prismas del B3; se observan nódulos arenosos."
-59.731525347464832,-34.218303847731292,958,556,1484,270,false,1965-10-06,10/150 C,B22,75,100,34.9,24.4,28,5.6,6.8,5.1,NA,15.3,7,1.6,0.5,0.3,24,12,37.2,28.7,44.3,15.9,0.2,0,0,0,0,0.25,8.9,87,NA,80-90,Clsk+++ 7.5YR 3/2,,7.5YR 4/2,,,prismas,finos,moderado,,,,M.O. +++,NA,100,Pradera natural,3560-4-4,,ligera,hídrica,clase 0,ganadero,normal,moderada,medio,0 - 1%,clase 4,,loma,6,2,Capitán Sarmiento,Sm,Argiudol típico,"En la base B3 se encuentran concreciones cementados de Fe +++
Las arcillas exploran el interior de los prismas del B3; se observan nódulos arenosos."
-59.731525347464832,-34.218303847731292,955,556,1485,271,false,1965-10-06,10/150 C,B3,100,170,30.8,23.5,25.4,5.8,6.9,5.2,NA,15,6.5,1.5,0.5,0.15,13,11,28.3,29.7,56.2,10.8,0.4,0,0,0,0,0.25,6.7,82,NA,130-175,Clsk +,,7.5YR 4.5/4,,,bloques subangulares,medios,débil,muchos poros,,difuso,,NA,100,Pradera natural,3560-4-4,,ligera,hídrica,clase 0,ganadero,normal,moderada,medio,0 - 1%,clase 4,,loma,6,1,Capitán Sarmiento,Sm,Argiudol típico,"En la base B3 se encuentran concreciones cementados de Fe +++
Las arcillas exploran el interior de los prismas del B3; se observan nódulos arenosos."
-59.731525347464832,-34.218303847731292,956,556,1486,272,false,1965-10-06,10/150 C,C,170,NA,29.7,25.3,25.3,6,7,5.8,NA,15.8,7.4,1.6,0.5,0.15,NA,NA,27,29.9,54.6,12.1,0.6,0,0,0,0,0.25,6.6,100,NA,175-180,,Ca ++,7.5YR 4/4,,,masiva,,,,,,,NA,100,Pradera natural,3560-4-4,,ligera,hídrica,clase 0,ganadero,normal,moderada,medio,0 - 1%,clase 4,,loma,6.2,,Capitán Sarmiento,Sm,Argiudol típico,"En la base B3 se encuentran concreciones cementados de Fe +++
Las arcillas exploran el interior de los prismas del B3; se observan nódulos arenosos."
-59.727959426098423,-34.220306324654175,979,565,1518,NA,false,1965-10-07,10/152 C,A1,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,10YR 2/2,10YR 4/2,Fe Mn ++,bloques subangulares,medios,,nidos de bicho candado,,claro,,NA,5,Pradera natural,3560-4-4,no uniforme,nula,,,ganadero-agrícola,cóncavo,muy lenta,estancado,0 - 1%,clase 1,,,6,2,(Sin nombre),,Planosol,"Sin datos analíticos.
En la superficie hay 1-2 cm. con tendencia a laminar.
A2 muy poroso. El color de los Clayskins y de la masa es igual.
B22 chorreaduras de materia orgánica.
Esta calicata fue hecha en el borde del fondo de la microdepresión, obser"
